"date","page","query","clicks","impressions","ctr","position"
2017-02-15,"http://digi-women.com/","digi ireland",0,1,0,11
2017-01-12,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,2,0,3
2017-02-16,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-02-02,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,4,0,2.75
2016-12-13,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,4,0,3.75
2017-01-23,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,1,0,17
2016-12-25,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,81
2017-01-04,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,2
2017-03-01,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,8,0,9.5
2016-12-22,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit hashtag",0,1,0,49
2017-02-10,"http://digi-women.com/startup-dublin-is-stronger-together/","startups dublin",0,1,0,42
2017-01-26,"http://digi-women.com/","digi facebook",0,2,0,14
2017-01-18,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,2
2017-02-09,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,2,0,1
2017-03-03,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke silicon republic",0,2,0,6
2017-02-05,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","""post a comment"" ~swipe",0,3,0,50.3333333333333
2017-03-01,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,2,0,4.5
2017-01-18,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,2,0,1
2017-01-27,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,38
2016-12-24,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,27
2017-02-13,"http://digi-women.com/dublin-business-school-digiwomen-society/","dbs dublin",0,1,0,37
2017-01-18,"http://digi-women.com/team-member/patricia-gaffey-gaffey-productions/","gaffey productions",0,1,0,14
2017-03-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school vacancies",0,1,0,35
2017-01-10,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,6.5
2017-01-09,"http://digi-women.com/author/enormous/","roseanne smith",0,1,0,10
2017-02-10,"http://digi-women.com/","digi ireland",0,2,0,9
2017-01-31,"http://digi-women.com/startup-dublin-is-stronger-together/","dublin commissioner for startups",0,1,0,41
2017-03-06,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,36
2017-02-28,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,3,0,7
2017-02-12,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,4,0,2.25
2017-03-06,"http://digi-women.com/event-organisers-we-want-30pc-quota/","business event organisers",0,1,0,403
2017-02-02,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,2,0,8
2017-01-18,"http://digi-women.com/","women in tech dublin",0,1,0,10
2017-02-25,"http://digi-women.com/team-member/aoife-porter-bua-marketing/","aoife porter",0,3,0,8.66666666666667
2017-03-01,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,1,0,42
2016-12-19,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,4,0,6
2017-02-03,"http://digi-women.com/embrace-your-feminine-side-why-being-sensitive-is-good-for-business/","aisling griffin",0,1,0,37
2017-01-12,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,2,0,2
2017-03-11,"http://digi-women.com/","women in tech dublin",0,1,0,4
2017-02-24,"http://digi-women.com/team-member/linda-farrelly/","linda farrelly",0,1,0,2
2017-01-28,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,6
2017-02-12,"http://digi-women.com/ndrc-female-founders/","ndrc female founders",0,1,0,7
2017-01-13,"http://digi-women.com/more-about-the-unfail-unconference-26th-april-2014/","26th april 2014",0,1,0,49
2017-01-24,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,1,0,9
2017-01-01,"http://digi-women.com/","digi facebook",0,2,0,8
2016-12-22,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend dublin",0,1,0,39
2017-01-29,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,6,0,6.16666666666667
2017-02-18,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,4
2017-01-03,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,85
2017-01-30,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,5,0,1
2016-12-22,"http://digi-women.com/embrace-your-feminine-side-why-being-sensitive-is-good-for-business/","melissa doran",0,1,0,3
2016-12-27,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2016-12-25,"http://digi-women.com/zen-hen-by-clare-mulvany/","zenhen",0,1,0,8
2016-12-24,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,4
2017-02-11,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2016-12-16,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,2
2017-02-24,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,9,0,2.55555555555556
2017-02-21,"http://digi-women.com/","women in technology",0,4,0,6.25
2017-02-10,"http://digi-women.com/","digi event",0,4,0,6.25
2017-01-28,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,9
2017-01-13,"http://digi-women.com/","digi ireland",0,1,0,6
2017-01-01,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin busines school",0,1,0,38
2017-01-23,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,7
2017-02-01,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,3.66666666666667
2017-03-11,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,11
2017-01-18,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business schoo",0,1,0,43
2017-01-06,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","zylof",0,1,0,10
2017-01-05,"http://digi-women.com/author/admin/","pauline sargent",0,2,0,8
2017-02-14,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,54
2017-02-16,"http://digi-women.com/be-better-at-twitter/","digi twitter",0,1,0,38
2017-02-04,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,2,0,1
2017-02-22,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,1,0,2
2017-03-12,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,7,0,2.28571428571429
2017-03-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school vacancies",0,1,0,35
2017-01-21,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2016-12-15,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","#shedidit",0,1,0,4
2017-01-31,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","business facebook",0,1,0,33
2017-03-03,"http://digi-women.com/","digi women",0,1,0,1
2017-01-19,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,30
2017-03-09,"http://digi-women.com/dcu-ryan-academy-event-15th-april-2014/","dcu ryan academy citywest",0,1,0,26
2017-03-05,"http://digi-women.com/","women in technology",0,1,0,15
2016-12-13,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school jobs",0,1,0,28
2016-12-31,"http://digi-women.com/","facebook digi",0,1,0,5
2016-12-20,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,5
2017-01-23,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,45.5
2017-02-20,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2017-01-16,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,4,0,1
2017-01-04,"http://digi-women.com/digiwomen-to-host-pub-summit-27th-june-2013/","host pub",0,1,0,34
2017-02-28,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,42
2016-12-15,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,5
2017-01-17,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2017-02-06,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,11
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs business school",0,1,0,30
2017-01-28,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya price facebook",0,2,0,8
2017-03-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keeper",0,1,0,45
2016-12-23,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-01-05,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2014",0,1,0,44
2017-03-02,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,2,0,3
2017-01-25,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","women in data science",0,1,0,88
2017-03-01,"http://digi-women.com/","digi women",0,1,0,1
2017-02-17,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,40
2017-02-15,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,34
2016-12-18,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,2
2017-01-04,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs careers",0,1,0,10
2017-01-03,"http://digi-women.com/author/yvonnec/","yvonne costello",0,3,0,10
2017-01-05,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,3,0,38
2017-03-11,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers university data science",0,1,0,32
2016-12-16,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","digi+phonics",0,1,0,71
2016-12-21,"http://digi-women.com/team-member/patricia-gaffey-gaffey-productions/","gaffey productions",0,1,0,18
2017-01-14,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,1,0,8
2016-12-24,"http://digi-women.com/","digi facebook",0,3,0,8.33333333333333
2017-02-21,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,3,0,2
2017-01-10,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-01-26,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,2,0,1
2017-01-15,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,1,0,6
2016-12-13,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","websummit 2014",0,1,0,42
2016-12-22,"http://digi-women.com/digiwomens-first-ever-event-was-a-marvel-to-behold/","healy marvel",0,1,0,49
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,2,0,39
2017-02-13,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,2,0,6
2017-02-05,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,31
2017-02-15,"http://digi-women.com/author/admin/","digiwomen",0,3,0,2
2017-03-09,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,4
2017-01-11,"http://digi-women.com/making-ireland-click-pauline-sargent/","make ireland click",0,1,0,9
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school jobs",0,1,0,26
2017-01-19,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,3,0,7.66666666666667
2017-01-15,"http://digi-women.com/be-better-at-facebook-for-business/","digi business",0,1,0,49
2017-02-26,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,6
2016-12-31,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","digi talktime",0,1,0,10
2017-03-11,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers masters in data science",0,1,0,32
2016-12-21,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,4
2017-02-06,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,3,0,3.66666666666667
2017-02-09,"http://digi-women.com/two-females-15-males-gender-balance-failure/","digital marketing speakers",0,1,0,443
2017-02-13,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,3
2017-01-26,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,6,0,2.5
2017-03-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,31
2017-02-10,"http://digi-women.com/team-member/linda-farrelly/","linda farrelly",0,1,0,3
2017-02-02,"http://digi-women.com/dublin-business-school-careers-fair-2016/","business school dublin",0,1,0,45
2017-02-14,"http://digi-women.com/","digi smith",0,1,0,16
2017-02-15,"http://digi-women.com/author/enormous/","roseanne smith",0,1,0,10
2017-01-13,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,1,0,5
2017-02-16,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya price facebook",0,1,0,9
2017-03-03,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,54
2017-01-26,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,40
2016-12-14,"http://digi-women.com/","facebook digi",0,1,0,9
2017-03-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","huggnote",0,1,0,24
2017-03-13,"http://digi-women.com/be-better-at-facebook-for-business/","facebook for business",0,1,0,40
2017-02-24,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,1.5
2017-01-26,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,52
2017-02-04,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,2,0,3.5
2017-01-22,"http://digi-women.com/dublin-business-school-digiwomen-society/","dbs dublin",0,1,0,36
2017-02-26,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,2
2017-01-19,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","talktime digi",0,1,0,9
2017-03-13,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,28
2017-01-15,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-03-09,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6
2017-03-07,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,44
2017-01-26,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6
2017-01-16,"http://digi-women.com/","digi smith",0,1,0,4
2017-02-06,"http://digi-women.com/ndrc-female-founders/","tara van zyl",0,2,0,4.5
2017-01-10,"http://digi-women.com/team-member/aisling-foley-marketing-2/","foley marketing",0,1,0,40
2017-02-22,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend dublin",0,1,0,38
2017-03-01,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,10
2017-02-16,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,4,0,2.5
2017-01-15,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,1,0,5
2017-02-19,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs careers",0,2,0,42
2017-03-09,"http://digi-women.com/","digi facebook",0,2,0,7
2017-03-08,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,31
2017-02-21,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,5
2017-01-16,"http://digi-women.com/","facebook digi",0,2,0,13
2017-02-25,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,38
2017-03-13,"http://digi-women.com/","digi woman",0,2,0,2
2017-02-07,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,1,0,10
2017-02-07,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,7
2017-01-05,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,3,0,2.66666666666667
2017-02-20,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,9
2017-02-08,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,34
2016-12-13,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,6
2017-02-03,"http://digi-women.com/dublin-business-school-careers-fair-2016/","career digi",0,1,0,37
2017-01-23,"http://digi-women.com/","digi smith",0,1,0,4
2017-02-13,"http://digi-women.com/","digi ireland",0,1,0,11
2017-01-20,"http://digi-women.com/we-are-here-women-in-tech/","geek girl dinners",0,1,0,139
2017-03-03,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,2,0,9
2017-02-09,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,28
2017-02-19,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,5
2017-03-05,"http://digi-women.com/tag/melissa-doran/","melissa doran",0,1,0,46
2017-01-25,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-02-02,"http://digi-women.com/","digi ireland",0,1,0,9
2017-01-16,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,36
2017-02-15,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,2,0,9.5
2017-02-06,"http://digi-women.com/startup-dublin-is-stronger-together/","startup dublin",0,1,0,34
2017-02-12,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,5
2017-02-27,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,2
2017-01-29,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers masters in data science",0,1,0,45
2017-02-08,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,2
2017-02-04,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,2,0,8.5
2017-01-26,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,2,0,4
2017-02-28,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-02-08,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,2,0,2
2017-01-04,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,2,0,1
2017-01-22,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech",0,4,0,41
2016-12-18,"http://digi-women.com/","digi business",0,1,0,48
2017-02-09,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,49
2016-12-30,"http://digi-women.com/team-member/joan-mulvihill-ailbhe-lee-iia/","ailbhe lee",0,1,0,10
2017-03-09,"http://digi-women.com/team-member/aoife-porter-bua-marketing/","bua marketing",0,1,0,16
2017-01-21,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","nasdaq omx ndr",0,1,0,40
2017-01-17,"http://digi-women.com/author/yvonnec/","yvonne costello",0,2,0,11
2017-02-08,"http://digi-women.com/two-females-15-males-gender-balance-failure/","digital marketing speakers",0,2,0,441
2017-02-26,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,29
2017-01-13,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers careers",0,1,0,42
2017-02-17,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,3
2017-01-08,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-02-06,"http://digi-women.com/startup-dublin-is-stronger-together/","dublin startups",0,1,0,47
2017-02-20,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech there",0,1,0,41
2017-02-16,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,6
2017-01-07,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2017-02-25,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,10
2017-03-05,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs careers",0,2,0,28
2017-01-10,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,1,0,6
2017-01-09,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,4.33333333333333
2017-02-08,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","data science nj",0,1,0,246
2017-02-18,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,33
2016-12-30,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,4,0,2
2017-02-11,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,22
2017-03-09,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,12
2017-03-12,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,50
2017-01-13,"http://digi-women.com/zen-hen-by-clare-mulvany/","zenhen",0,1,0,8
2017-03-08,"http://digi-women.com/","digi ireland",0,1,0,6
2016-12-19,"http://digi-women.com/team-members/page/3/","prsms website",0,1,0,38
2017-01-19,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,3
2017-02-18,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,1
2016-12-18,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2016-12-19,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,45
2017-01-17,"http://digi-women.com/","facebook digi",0,4,0,7.25
2017-01-16,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school open day",0,2,0,32.5
2017-02-20,"http://digi-women.com/","women in technology",0,3,0,6.33333333333333
2016-12-27,"http://digi-women.com/author/yvonnec/","yvonne costello",0,3,0,10
2017-01-25,"http://digi-women.com/team-member/patricia-gaffey-gaffey-productions/","gaffey productions",0,1,0,21
2017-01-02,"http://digi-women.com/","digi gender",0,1,0,2
2017-02-06,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,2,0,10
2016-12-15,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,41
2017-01-20,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,3,0,8
2017-02-09,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,35
2017-01-02,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,1,0,3
2016-12-14,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,4
2017-03-11,"http://digi-women.com/team-member/aoife-porter-bua-marketing/","aoife porter",0,1,0,9
2017-01-06,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,25
2017-02-07,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,1,0,39
2017-02-19,"http://digi-women.com/tag/go-radiate/","go radiate",0,1,0,7
2017-01-02,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,16
2017-02-22,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,31
2017-03-12,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,28
2017-01-22,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,1,0,3
2017-01-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","career digi",0,1,0,39
2017-02-17,"http://digi-women.com/author/admin/","pauline sargent",0,2,0,9
2017-02-02,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs careers",0,3,0,31.6666666666667
2017-03-08,"http://digi-women.com/author/yvonnec/","yvonne costello facebook",0,1,0,8
2016-12-15,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,6,0,5.16666666666667
2017-03-02,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,1,0,8
2017-03-02,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,31
2017-02-04,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,1
2017-02-23,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2016-12-13,"http://digi-women.com/team-member/aoife-porter-bua-marketing/","bua marketing",0,5,0,7.2
2017-02-21,"http://digi-women.com/tag/go-radiate/","go radiate",0,1,0,7
2017-01-12,"http://digi-women.com/tag/melissa-doran/","melissa doran",0,1,0,52
2017-01-03,"http://digi-women.com/","women in tech dublin",0,1,0,15
2017-02-23,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,10
2017-02-12,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2016-12-20,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,87
2017-01-02,"http://digi-women.com/team-member/sarah-kavanagh-sketch-ie/","kavanagh sketch",0,1,0,10
2017-02-09,"http://digi-women.com/author/yvonnec/","yvonne costello facebook",0,1,0,10
2017-02-17,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech",0,4,0,42
2016-12-29,"http://digi-women.com/author/yvonnec/","yvonne costello",0,7,0,10
2017-02-19,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","data science nj",0,1,0,243
2017-01-23,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,5,0,1
2017-01-14,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","the carousel format facebook help",0,1,0,144
2017-02-26,"http://digi-women.com/tell-unesco-about-your-technology-usage/","unesco about",0,1,0,17
2017-01-13,"http://digi-women.com/author/admin/","pauline sargent",0,2,0,5.5
2017-02-17,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school vacancies",0,1,0,38
2017-01-01,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","the carousel format facebook help",0,1,0,120
2017-02-08,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,5
2016-12-28,"http://digi-women.com/","digiwomen",0,1,0,2
2017-03-09,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,2
